,power_predictions,power_schedule,slacked_power_schedule,power,temperature_predictions,temperature,actions
36,4.478400550988393,0.0,0.0,4.349056045197712,20.97303130037335,21.000100147987023,0.0
37,4.330533025191685,0.0,0.0,4.25696539087394,20.871649328181796,21.000035227725977,0.0
38,4.273002069990265,0.0,0.0,4.158042005239234,20.975157950077687,21.00003503660974,0.0
39,4.128542804347211,0.0,0.0,4.064327550598419,20.954441893811524,21.000033102861654,0.0
40,4.211298853277352,0.0,0.0,4.921517905136814,20.937743548863203,20.999433279114676,0.0
41,4.132326339876659,0.0,0.0,4.848527799472218,20.97092882960468,20.999846291711258,0.0
42,4.729130527717976,0.0,0.0,4.797506213501349,20.963893430830325,20.99990616854761,0.0
43,4.282164591559346,0.0,0.0,4.734469934195025,20.94423164575359,20.99991494244218,0.0
44,4.627746618675051,0.0,0.0,4.796856798539306,21.004282774331124,20.999829109454335,0.0
45,4.19835478125707,0.0,0.0,4.826488484663708,20.897430674015965,20.999848499000635,0.0
46,4.650396331670709,0.0,0.0,4.825794419294108,21.011637969610025,20.99988325179658,0.0
47,4.216933441389834,0.0,0.0,4.649046451631285,20.900662407884482,21.000062134282363,0.0
48,4.5566406874912,0.0,0.0,3.995417789619885,20.99768613583926,21.000589314474023,0.0
49,4.182976860912889,0.0,0.0,4.003491960801106,20.882486267260436,21.000052687560515,0.0
50,4.097220218618667,0.0,0.0,4.074645485251954,20.948539895463046,20.999906511142115,0.0
51,3.961032824988518,0.0,0.0,4.147814778870235,20.951484149732636,20.999882613596952,0.0
52,4.213713517855054,0.0,0.0,4.231859295438164,20.96580173408264,20.9998689917965,0.0
53,4.0447475854888015,0.0,0.0,4.306847418666603,20.96829175166685,20.999875202908385,0.0
54,4.3155496196933605,0.0,0.0,4.470015089974673,20.979881908919452,20.999808237869537,0.0
55,4.097850254527144,0.0,0.0,4.644773579397988,20.96676585455077,20.999790902229726,0.0
56,4.478540205439778,0.0,0.0,5.73776560505995,20.983481977607237,20.998956324620114,0.0
57,4.219411880729135,0.0,0.0,5.908817679097298,20.946362323911448,20.999572260680754,0.0
58,5.223151497714481,0.0,0.0,6.033543867091283,21.007013559066465,20.99972615151055,0.0
59,4.763853801550838,0.0,0.0,6.180027449481084,20.924297130545035,20.999736339507066,0.0
60,3.6716278047696966,0.0,0.0,2.769148473508367,19.433450459623284,18.607320084088627,-3.0
61,3.4525854280283546,0.0,0.0,2.4435945707700326,18.961920114782956,18.0163546879769,-3.0
62,2.932776534946722,0.0,0.0,2.766103427937405,17.801082815144532,18.00011088394115,-3.0
63,2.603447897589632,0.0,0.0,2.921163482002062,17.687304865811182,17.99986439032034,-3.0
64,2.9531154354247797,0.0,0.0,3.2651371771763125,18.012970947322916,17.999647621711166,-3.0
65,2.9226910999517557,0.0,0.0,3.4639409545814908,18.035203297663855,17.999749988271226,-3.0
66,3.31859572521904,0.0,0.0,3.51126097578436,18.008535739745014,17.99990504688403,-3.0
67,3.342081799459932,0.0,0.0,3.636635349204078,18.06272646077536,17.999860096795516,-3.0
68,3.534328077810174,0.0,0.0,3.7399963606434428,17.950235737218495,17.999872925270324,-3.0
69,3.4811950219864003,0.0,0.0,4.635629921006705,18.073113246656835,17.99914281492659,-3.0
70,4.495739345800695,0.0,0.0,4.552097276715723,18.07931117768152,17.999841063504885,-3.0
71,4.262411295900697,0.0,0.0,4.591226584383965,18.072010101454442,17.999871221615134,-3.0
72,4.512659766447088,0.0,0.0,4.624459755588283,18.06516213712169,17.999882820282313,-3.0
73,4.247373005577936,0.0,0.0,4.642623108091969,18.055864608079943,17.99989931185283,-3.0
74,4.600356480734081,2.5,0.4999999999999999,4.763700525063938,18.014480236928932,17.9997917627073,-3.0
75,4.003392829112712,2.5,0.4999999999999999,4.889796284720091,17.95687825855624,17.999766159907992,-3.0
76,4.728901579597424,2.5,0.4999999999999999,5.01336189538868,18.040676839720863,17.9997638173763,-3.0
77,4.190015471601479,2.5,0.4999999999999999,5.135111342345513,17.979252501785393,17.999764785697185,-3.0
78,4.925300249491464,2.5,0.4999999999999999,5.229568624247245,18.04355921318423,17.99980555228403,-3.0
79,4.437670379903027,2.5,0.4999999999999999,5.110497844467321,17.96726978460679,18.000026123678786,-3.0
80,4.91760760365072,2.5,0.4999999999999999,4.707146175885248,18.019690956704455,18.000374190206312,-3.0
81,4.4122024190227505,2.5,0.4999999999999999,4.814361233761954,17.948786288643877,17.999946678183324,-3.0
82,4.94802606150558,2.5,0.4999999999999999,5.173982074898377,17.933846855817336,17.999961115953468,-3.0
83,4.488005142094174,2.5,0.4999999999999999,5.505268940417896,17.891891920607097,17.99995466717155,-3.0
84,5.484434352729533,2.5,0.4999999999999999,5.720607302619803,18.09344063843222,17.999772055124943,-3.0
85,5.346663403696934,2.5,0.4999999999999999,5.935091081668996,18.128619724741988,17.999740428751252,-3.0
86,8.294806787368188,0.0,0.0,9.740810122258974,19.61366380756631,19.69915973929356,0.0
87,8.68273960035274,0.0,0.0,9.871039107076856,20.10228403865527,19.96230853676575,0.0
88,10.352852842769583,0.0,0.0,9.872740013829235,19.733828200520374,20.129826103000102,0.0
89,10.414861470862384,0.0,0.0,9.885877953744297,20.258616948560356,20.360233092720726,0.0
90,9.970386152150956,0.0,0.0,9.829608059002119,20.339414204181065,20.49612993066608,0.0
91,9.379588041603267,0.0,0.0,9.805245072915179,20.29166561218121,20.55291147440103,0.0
92,9.901745872741822,0.0,0.0,9.807522258687627,20.479711455393602,20.600852690862965,0.0
93,9.344879998182464,0.0,0.0,9.81267826341996,20.51382174808161,20.891403924534767,0.0
94,9.4320882109962,0.0,0.0,9.417710937862186,20.589406260586173,20.985046628894494,0.0
95,9.256652874562178,0.0,0.0,9.460430734915578,20.756597861369904,20.997783963100414,0.0
96,9.264881835645578,0.0,0.0,9.407063560165197,20.67031789935192,20.99967756092997,0.0
97,9.113236334269985,0.0,0.0,9.36059471556998,20.834498654916214,20.999939675053426,0.0
98,9.128908625052185,0.0,0.0,9.364082818035058,20.801528361936576,20.99992862321734,0.0
99,8.977992124584791,0.0,0.0,9.377328501290616,20.912089046393724,20.999917878669297,0.0
100,9.177783632172085,0.0,0.0,9.399433197896457,20.80764366276442,20.99990740029177,0.0
101,9.026452264577417,0.0,0.0,9.429052303774379,20.91485970897891,20.999898103203343,0.0
102,9.174699059485853,0.0,0.0,9.273325364324046,20.83838231177306,21.000079757067404,0.0
103,8.939917098304694,0.0,0.0,9.108939262680597,20.921293713515173,21.00011528813167,0.0
104,8.998098840467566,0.0,0.0,8.94131359582584,20.87989491753868,21.00012892892529,0.0
105,8.804373888014284,0.0,0.0,8.76685637922139,20.914422602075852,21.000145673736554,0.0
106,8.739179479097352,0.0,0.0,8.773499936010026,20.938575062788548,20.999941118368437,0.0
107,8.489288383696499,0.0,0.0,8.759601368731678,20.89662927072234,20.999934323268295,0.0
108,8.742557304692252,0.0,0.0,8.728826411066787,20.941485168310326,20.99995164879997,0.0
109,8.497580609401854,0.0,0.0,8.68484658577735,20.895811516383624,20.99996843324771,0.0
110,8.625571912521616,0.0,0.0,8.601902712705275,20.950058392565474,21.000013957136918,0.0
111,8.299552767771075,0.0,0.0,8.52892862530161,20.89333061716606,21.000011941247283,0.0
112,8.526117689440085,0.0,0.0,8.458083039031628,20.959172899826406,21.000010063054056,0.0
113,8.231260321425626,0.0,0.0,8.387193884099865,20.885599621949478,21.000011551823,0.0
114,8.378323683533305,0.0,0.0,8.163681941833719,20.963943205778925,21.00018811647623,0.0
115,8.014216694934378,0.0,0.0,7.934696996948396,20.8802841511393,20.999887555077862,0.0
116,8.051233989967075,0.0,0.0,7.768506521158371,20.99115413663361,21.000038662006563,0.0
117,7.775518447127174,0.0,0.0,7.7852808191936,20.86675953388295,20.999922237611944,0.0
118,7.911213668227377,0.0,0.0,8.527585663418405,20.979354777308963,20.99849568685839,0.0
119,7.617091001824896,0.0,0.0,8.472709194628885,20.863681343680735,20.99964139568605,0.0
120,8.29447454429831,0.0,0.0,8.510990668769454,20.90881599658551,20.999758192282652,0.0
121,7.901609086649136,0.0,0.0,8.567222450526973,20.845669401417044,20.99976590260588,0.0
122,8.447702042776669,0.0,0.0,8.565753284838276,20.931875147562433,20.999832579627522,0.0
123,7.8913690177034255,0.0,0.0,8.308206313381284,20.820799252728726,21.000127176804472,0.0
124,8.183583100153722,0.0,0.0,8.10630086247235,20.942331350295778,21.000120593070125,0.0
125,7.701269422101694,0.0,0.0,7.92988806595204,20.823815623656916,21.00009361164566,0.0
126,7.942623841957645,0.0,0.0,7.867560293693867,20.94493167701333,20.999973824471947,0.0
127,7.416457571700375,0.0,0.0,7.678068576947991,20.764720267588363,20.99998940557608,0.0
128,7.719052286806891,0.0,0.0,7.626897761800819,20.947538489733653,20.999950636027712,0.0
129,7.271654956340965,0.0,0.0,7.480657403369318,20.75723607110223,21.000066725164736,0.0
130,7.537710085713798,0.0,0.0,6.6642043148557075,20.926488772674823,21.001290541515846,0.0
131,6.9038125835721145,0.0,0.0,6.558534096609546,20.704429274571694,21.00018646831952,0.0
132,6.784889324228496,0.0,0.0,6.612268447461443,20.94524151898804,20.999875224187477,0.0
133,6.384247988297257,0.0,0.0,6.652035083482044,20.73145852656062,20.999853473263666,0.0
134,6.728948956462206,0.0,0.0,6.428340832639463,20.898957193201245,21.0001564784887,0.0
135,6.087503790212789,0.0,0.0,7.010702692311031,20.709478247678653,21.000065209021244,0.0
136,6.917098539201799,0.0,0.0,6.903208649695853,20.861844294552814,20.999784350360148,0.0
137,6.256429794551944,0.0,0.0,6.7892756014021645,20.695896641264657,20.999906863836,0.0
138,6.72831135103856,0.0,0.0,6.486359797891672,20.935229224120114,20.99997596421385,0.0
139,5.6626935463285735,0.0,0.0,6.179844099861665,20.74948827062417,20.999969595133393,0.0
140,6.1516752566152935,0.0,0.0,5.992295992265947,20.994261377784827,21.000069296879303,0.0
141,5.111658599461574,0.0,0.0,5.748226590992047,20.830055574510588,20.999945210734047,0.0
142,5.585283621472966,0.0,0.0,5.552006559829914,20.983728015043393,20.999940832632465,0.0
143,4.631437726317712,0.0,0.0,4.993186088214091,20.933839526732022,21.00000809452863,0.0
144,5.0003788203544275,0.0,0.0,4.3943335248762265,20.959947991399503,20.99999348014505,0.0
145,4.320487004869754,0.0,0.0,4.233195342331781,20.956934456300644,20.999993069982274,0.0
146,4.152022241263339,0.0,0.0,4.2392563109938735,21.01897967110094,20.999926586478537,0.0
147,3.75373886061793,0.0,0.0,4.241883819542767,21.014967347021283,20.99992036550022,0.0
148,4.175481368973963,0.0,0.0,4.23926244307415,21.050493982746538,20.999924911312725,0.0
149,3.6837114447970363,0.0,0.0,4.234830676559998,21.052104810980502,20.999927706146735,0.0
150,4.149818432757798,0.0,0.0,4.045945498044446,21.085704813249247,21.000116074102458,0.0
151,3.7198417238829875,0.0,0.0,3.880435983950266,21.102101661388648,21.000123994110048,0.0
152,3.8730486456257665,0.0,0.0,3.7707541967027938,21.019856110952475,21.00007224145694,0.0
153,3.4614385296356014,0.0,0.0,4.586186670716069,21.08155375103329,20.999157145001803,0.0
154,4.2803417074246815,0.0,0.0,4.556967823151565,21.022698472571474,20.999755756945042,0.0
155,4.238288381921892,0.0,0.0,4.535952394468008,21.01834966152932,20.999862105431085,0.0
156,2.9599266478657436,0.0,0.0,1.1018691440111494,19.560834394196444,18.86137685754469,-3.0
157,2.6195905430107134,0.0,0.0,2.009003519632977,19.075198129068827,18.18992892562589,-3.0
158,2.378021867795923,0.0,0.0,1.950576085863151,18.087271561149695,18.001433152530684,-3.0
159,2.392606090575632,0.0,0.0,2.0902042422784617,17.93769260814211,18.000116841501004,-3.0
160,2.7121220551871534,0.0,0.0,1.8076577501904023,18.03461805637427,18.000299453582745,-3.0
161,2.804751726062721,0.0,0.0,2.075355416958407,18.051001198382075,17.99978495544102,-3.0
162,2.5657089183116053,0.0,0.0,2.07666666532229,17.883007729303024,17.999948689972666,-3.0
163,2.729519155907267,0.0,0.0,2.1468224967665464,18.025201309593605,17.999908382250965,-3.0
164,2.565682314364051,0.0,0.0,2.1812956389351994,17.82966329968185,17.99994849720075,-3.0
165,2.795655455359413,0.0,0.0,2.303106763732777,18.044437789539316,17.999939397648557,-3.0
166,2.4226039183274444,0.0,0.0,1.6731376285501025,17.857809232815768,18.000020512647456,-3.0
167,2.6647264122753196,0.0,0.0,2.0073824482543414,18.03707078680784,18.000037963237173,-3.0
168,2.1829186118959107,0.0,0.0,1.4946593289989443,18.019354504895666,18.000018247672223,-3.0
169,2.250616345589199,0.0,0.0,1.3004888233484677,18.22615289017705,17.999999553852,-3.0
170,1.6693485277116076,2.0,0.3999999999999999,1.6746894779380475,18.204996039997177,18.00002603063662,-3.0
171,2.470752024487357,2.0,0.3999999999999999,2.527266237350738,18.26460783173059,17.999978666949605,-3.0
172,2.8012775662124474,2.0,0.3999999999999999,3.375961170047212,18.136749017562323,17.999964263889368,-3.0
173,3.4276007408469207,2.0,0.3999999999999999,4.170098883103548,18.11801090764542,17.999949770007028,-3.0
174,4.543387782436259,2.0,0.3999999999999999,4.134818093994251,18.32382893821934,17.99973154069849,-3.0
175,4.187774088919219,2.0,0.3999999999999999,4.07348231706193,18.09493162287152,17.99976234652462,-3.0
176,4.405628343810136,2.0,0.3999999999999999,4.0992785061755646,17.973555716403744,17.999712365573448,-3.0
177,4.133636939544292,2.0,0.3999999999999999,4.084262050193035,18.07482490525966,17.999729093770988,-3.0
178,4.595890815516778,2.0,0.3999999999999999,3.4742041507481436,17.953155979619023,18.000109546952224,-3.0
179,4.080223445725208,2.0,0.3999999999999999,3.5840752193989363,17.980265325616493,17.999798710331387,-3.0
180,4.653850867168174,2.0,0.3999999999999999,3.690445487995834,17.937804622569924,17.9997452988742,-3.0
181,3.9576550070316663,2.0,0.3999999999999999,3.7920696437931882,17.930149837350143,17.999738973254264,-3.0
182,7.845461683398773,0.0,0.0,7.119370311660881,19.86245653095758,20.31304345982423,0.0
183,7.694128097675765,0.0,0.0,7.5033417399840365,20.26591130821289,20.817093127998973,0.0
184,8.526846391537566,0.0,0.0,7.729442626739348,20.431291828093826,20.998861375477055,0.0
185,8.572407600242446,0.0,0.0,7.016463205815457,20.496161395121778,21.000050782057375,0.0
186,7.279252257589874,0.0,0.0,6.751403470586642,20.74790143092659,20.9998237314785,0.0
187,7.122862526097376,0.0,0.0,7.359191189431907,20.603924488815256,20.999502552828606,0.0
188,7.832954049307814,0.0,0.0,7.243107197678179,20.901915350324778,20.99952984827163,0.0
189,7.815604392347887,0.0,0.0,7.135098226814829,20.75522972153504,20.999528434703002,0.0
190,7.462017279385668,0.0,0.0,7.03341813395985,21.00419893849568,20.999532123622338,0.0
191,7.725323251551335,0.0,0.0,6.389793507164463,20.867772282475446,20.9996616253474,0.0
192,6.754134603812312,0.0,0.0,6.011401537989625,20.9972966850071,20.999996392987683,0.0
193,7.101045627456973,0.0,0.0,5.932909422983187,20.859579687166946,20.999695399298194,0.0
194,6.275951163110276,0.0,0.0,5.908953666316249,20.974218015766187,20.999638998189074,0.0
195,6.756922820977588,0.0,0.0,5.867355628432853,20.882765928042087,20.99971261429535,0.0
196,6.203624875018486,0.0,0.0,5.825836263912466,20.979407590487384,20.99971880733063,0.0
197,6.572087820867704,0.0,0.0,5.784407145867031,20.88366364105655,20.999723561834877,0.0
198,6.016505606444019,0.0,0.0,5.807479350656562,20.95752744644525,20.999581846184313,0.0
199,6.398318327943053,0.0,0.0,5.837559811557231,20.888521932319104,20.999553372260564,0.0
200,6.113184381262075,0.0,0.0,5.870435631476733,20.963578039669123,20.999544167652484,0.0
201,6.488198044873698,0.0,0.0,5.9053992056982905,20.881647296003635,20.9995374642416,0.0
202,6.107252119815747,0.0,0.0,5.9459262406677675,20.952286661875654,20.999528497121986,0.0
203,6.524782755313087,0.0,0.0,5.986039340880265,20.885312053541085,20.999524830825198,0.0
204,6.196097044457241,0.0,0.0,6.0215414925279,20.95246642272144,20.999525717201408,0.0
205,6.6573424656603555,0.0,0.0,6.053021112133371,20.904702865139612,20.999525645605594,0.0
206,6.176979088204991,0.0,0.0,6.075255057641498,20.940121998457812,20.999531185184136,0.0
207,6.627549462201587,0.0,0.0,6.109118283332378,20.88874391157159,20.9995171350936,0.0
208,6.263499652393438,0.0,0.0,6.145746245643421,20.943528992474704,20.999508833790795,0.0
209,6.719955688090946,0.0,0.0,6.185870685074008,20.885841435541803,20.999499966712,0.0
210,6.228147167531108,0.0,0.0,6.074229527505168,20.943496937544957,20.99969244018641,0.0
211,6.588476086784359,0.0,0.0,5.983653329039502,20.89944350286183,20.99971142623567,0.0
212,5.955337917719996,0.0,0.0,5.892846655830451,20.957828541630256,20.999781065089472,0.0
213,6.349480241333607,0.0,0.0,5.807257771416563,20.930140609088646,20.999797200970278,0.0
214,5.733458130837202,0.0,0.0,5.804277466752501,20.950967600141762,20.99961085760811,0.0
215,5.942643831531175,0.0,0.0,6.705700822444454,20.955854796829552,20.998546969587352,0.0
216,6.545748075666337,0.0,0.0,6.718886491381917,20.933280076050224,20.999824337909736,0.0
217,6.813580814905885,0.0,0.0,6.860670956995193,20.964426822622073,20.999833703704116,0.0
218,6.720217851685158,0.0,0.0,7.054980367330387,20.98176686985393,20.999785710850126,0.0
219,6.821218594264647,0.0,0.0,6.803765246852599,20.976958294607687,20.999705252871838,0.0
220,6.525793510902372,0.0,0.0,6.719322899935386,20.968229552225836,20.99970994648648,0.0
221,6.62673952664961,0.0,0.0,6.480888998965314,21.003605806837204,20.999777449956188,0.0
222,6.209703313464072,0.0,0.0,6.488236604596922,20.996586312926237,20.99941966926216,0.0
223,6.147255707252773,0.0,0.0,6.3429525928675545,21.01262419209049,20.99961134371995,0.0
224,6.070718567157906,0.0,0.0,6.249109174371136,21.011652106186887,20.9995877144948,0.0
225,5.947607060236942,0.0,0.0,6.182169216778088,20.982956057609858,20.999494195937057,0.0
226,5.8853150633523565,0.0,0.0,6.304553179023131,21.01166107017088,20.999549039783616,0.0
227,5.688047864605675,0.0,0.0,5.755635317409,20.966870090250506,20.999584138656083,0.0
228,5.590544352072266,0.0,0.0,5.9602199290617275,21.03157206687695,20.99955075594515,0.0
229,5.460995716249524,0.0,0.0,6.193606778144693,21.003492327159474,20.999507449801214,0.0
230,5.90643832449122,0.0,0.0,5.929490988806945,21.00201035607902,20.99974265948571,0.0
231,5.442013076102134,0.0,0.0,5.6543745668703425,20.942403873533298,20.999617738421342,0.0
232,5.568164605526932,0.0,0.0,6.269802180011467,21.048594090231806,20.999644930622168,0.0
233,5.121388400916787,0.0,0.0,6.01672378747377,20.996461142354747,20.999554074303575,0.0
234,5.665112528564938,0.0,0.0,5.909706408046372,21.066544922359743,20.9994646625257,0.0
235,5.026776169341652,0.0,0.0,5.776692756201896,20.972304347380938,20.999500147031206,0.0
236,5.53551656074587,0.0,0.0,5.65518021737417,21.084916412598723,20.99950351558183,0.0
237,4.914683057289427,0.0,0.0,5.527440734305111,21.01145955700918,20.99952991175772,0.0
238,5.364812076520034,0.0,0.0,5.365052429537118,21.08596846778881,20.9996032992831,0.0
239,4.815071086456068,0.0,0.0,5.188434834829041,20.999856323208224,20.999656035165472,0.0
240,5.069035358359713,0.0,0.0,4.768696001335136,21.061128505580353,21.000107396590035,0.0
241,4.6393069558252495,0.0,0.0,4.067909358938338,20.982883811683042,21.0007360948304,0.0
242,3.9911920949704625,0.0,0.0,3.9731492731047826,20.88203169576459,20.999912988023464,0.0
243,3.9246964919162526,0.0,0.0,3.8926317935263124,20.960108456580944,20.999767846602985,0.0
244,3.6868077346400403,0.0,0.0,3.835896141642726,20.993552125633215,20.99971157674834,0.0
245,3.5144824248117486,0.0,0.0,3.7960696839744625,21.090028200695052,20.999677629319695,0.0
246,3.6344407079597447,0.0,0.0,3.8644289313220357,21.017010051000458,20.999500582456136,0.0
247,3.531556158255371,0.0,0.0,3.9542756435171103,21.112145319631594,20.99942067453211,0.0
248,3.8505414193532967,0.0,0.0,4.1145835935003525,21.10669767725836,20.999265434415175,0.0
249,3.890084821393224,0.0,0.0,4.326345845224214,21.124121811788452,20.99911721425383,0.0
250,4.390197036949095,0.0,0.0,5.44082939128866,21.138301607962244,20.99751589333756,0.0
251,4.45726774391166,0.0,0.0,5.707770045271105,21.12038794800302,20.998433617738314,0.0
252,4.006255966968046,0.0,0.0,2.9743928290097776,19.787091371363122,18.654486368130904,-3.0
253,3.6369471081943545,0.0,0.0,2.630056502522017,19.238525810826697,18.05434941754863,-3.0
254,3.2136196815338387,0.0,0.0,3.7770934995318397,18.03290195985024,17.998896081915557,-3.0
255,3.204829758720239,0.0,0.0,4.3790117006756075,17.756992376956624,17.99884896472761,-3.0
256,4.461657701093593,0.0,0.0,4.684203837561124,18.243145673210986,17.999196680327177,-3.0
257,4.327118028394679,0.0,0.0,4.371838129849814,18.238664562286196,18.00032199323288,-3.0
258,4.3555011317680385,0.0,0.0,4.417099553072351,17.973580074428522,17.999910249301756,-3.0
259,4.3459018061290475,0.0,0.0,4.563284478863488,18.086394485704876,17.99967401521795,-3.0
260,4.323353545338374,0.0,0.0,4.788375221953843,17.931319779184708,17.999627466053134,-3.0
261,4.13194709302418,0.0,0.0,5.02650924191855,17.951344388598866,17.9996067832159,-3.0
262,4.726292458905421,0.0,0.0,4.101200621459636,18.022461797408315,17.99999031871652,-3.0
263,4.592023816051756,0.0,0.0,3.3649985996241965,17.91474357436817,17.99999363866269,-3.0
264,3.3426315037032577,0.0,0.0,3.4956100659965874,17.982107595916744,17.999975290652465,-3.0
265,3.4506799009669358,0.0,0.0,2.773974383298465,18.02519981118621,17.99996526809975,-3.0
266,2.8255506517368616,2.5,0.4999999999999999,3.4971219851839432,18.12006790570205,17.999918132363067,-3.0
267,3.4146118759671316,2.5,0.4999999999999999,4.29807679437911,17.804011602968167,17.99993509607543,-3.0
268,4.129297307451852,2.5,0.4999999999999999,5.127667936855853,18.119043084088975,17.99993375747755,-3.0
269,4.441151637121424,2.5,0.4999999999999999,5.981810065695944,18.016524771213053,17.999940438552436,-3.0
270,5.7918768505777525,2.5,0.4999999999999999,5.957583187384857,18.156639765430842,17.999803326161803,-3.0
271,5.381820357037441,2.5,0.4999999999999999,5.938585385698491,18.177995944202475,17.99978180988137,-3.0
272,5.35795971568276,2.5,0.4999999999999999,5.901631770217473,18.041158310974623,17.999794662696768,-3.0
273,5.467199383455889,2.5,0.4999999999999999,5.855840496155501,17.97463766648019,17.999808689446045,-3.0
274,5.257348747815589,2.5,0.4999999999999999,5.706544754365566,18.028135498876996,17.99992110192269,-3.0
275,5.489094517422613,2.5,0.4999999999999999,5.079052553603284,17.961615950539134,18.0004043975832,-3.0
276,4.74473895720828,2.5,0.4999999999999999,5.0680376128306195,17.98033101242281,18.00000308856076,-3.0
277,4.806861783560802,2.5,0.4999999999999999,5.056942959694506,17.81554869825277,17.99994454265342,-3.0
278,6.958284795546168,0.0,0.0,9.026471777623492,19.59666112866812,19.80046261379014,0.0
279,6.947716396839027,0.0,0.0,9.013766887543776,20.080429448895174,20.30742710699608,0.0
280,9.052677016383612,0.0,0.0,9.014518686877343,19.952664322486562,20.655458043908524,0.0
281,9.248908971942662,0.0,0.0,8.336457895711352,20.159450078013123,20.982141560897585,0.0
282,7.687438674787835,0.0,0.0,7.906088987774034,20.604686236642983,20.99997873204734,0.0
283,7.527024798935454,0.0,0.0,7.945610033625611,20.647821295402835,20.999836938595763,0.0
284,7.422102503806481,0.0,0.0,7.738777303428806,20.679772612033446,21.000139050781712,0.0
285,7.247736508759584,0.0,0.0,8.557949896582231,20.727413032274555,20.99874314656841,0.0
286,7.7960876054235255,0.0,0.0,8.393157887758258,20.675841146817355,20.999669754384016,0.0
287,7.7519785615123755,0.0,0.0,8.253963384602946,20.759377413732242,20.999835367081538,0.0
288,7.507859870941179,0.0,0.0,8.123328993817749,20.754622404403126,20.999871271928008,0.0
289,7.462631561398769,0.0,0.0,7.598023956631778,20.807016452210487,21.00026795797847,0.0
290,7.018913963905971,0.0,0.0,7.063373536958583,20.833684790450427,21.000398533889566,0.0
291,6.913827975761253,0.0,0.0,6.94184487862457,20.845656305414614,21.000078820142026,0.0
292,6.568913916376831,0.0,0.0,6.824980196187217,20.964765868852798,21.000031126997474,0.0
293,6.397350038256254,0.0,0.0,6.710683836245825,20.864750988352917,21.000023451109037,0.0
